region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;27342;2019AF27342;CSB;Issued;21-Nov-2017;03-Jul-2019;1;0;0;0;0;0;0
AF;27347;2019AF27347;KIN;Issued;21-Nov-2017;21-Aug-2019;1;0;4;0;0;0;0
AF;27355;2019AF27355;NRB;Issued;13-Nov-2017;06-Jun-2019;1;0;0;0;0;0;0
AF;27361;2019AF27361;YDE;Issued;27-Oct-2017;16-Jul-2019;1;0;0;0;0;0;0
AF;27363;2019AF27363;ADD;Issued;03-Nov-2017;06-Aug-2019;1;0;0;0;0;0;0
AF;27373;2019AF27373;KIN;Issued;13-Nov-2017;05-Jun-2019;2;0;0;0;0;0;0
AF;27387;2019AF27387;ADD;Issued;17-Nov-2017;01-Jul-2019;1;0;0;0;0;0;0
AF;27389;2019AF27389;CSB;Issued;18-Oct-2017;03-Jul-2019;1;0;0;0;0;0;0
AF;27390;2019AF27390;YDE;Issued;28-Oct-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;27392;2019AF27392;ADD;Refused;01-Nov-2017;20-Aug-2019;0;0;0;1;0;0;0
AF;27393;2019AF27393;KIN;Administrative Processing;05-Nov-2017;21-Aug-2019;0;1;1;0;0;0;0
AF;27415;2019AF27415;KIN;Issued;07-Nov-2017;07-Jun-2019;1;0;0;0;0;0;0
AF;27417;2019AF27417;BRS;Refused;22-Oct-2017;27-Jun-2019;0;0;1;1;0;0;0
AF;27418;2019AF27418;NRB;Issued;11-Nov-2017;10-Jun-2019;2;0;0;0;0;0;0
AF;27419;2019AF27419;ALG;Issued;31-Oct-2017;03-Jun-2019;1;0;0;0;0;0;0
AF;27421;2019AF27421;LOM;Refused;17-Nov-2017;27-Jun-2019;0;1;0;2;0;0;0
AF;27423;2019AF27423;ADD;Issued;23-Oct-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;27437;2019AF27437;KHT;Issued;23-Oct-2017;06-Aug-2019;2;0;0;0;0;0;0
AF;27457;2019AF27457;ADD;Issued;27-Oct-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;27461;2019AF27461;CSB;Issued;23-Oct-2017;12-Jul-2019;1;0;0;0;0;0;0
AF;27462;2019AF27462;ADD;Issued;19-Nov-2017;03-Jul-2019;3;0;0;0;0;0;0
AF;27488;2019AF27488;ADD;Issued;23-Oct-2017;02-Jul-2019;1;0;0;0;0;0;0
AF;27538;2019AF27538;ABD;Issued;22-Nov-2017;03-Jul-2019;5;0;0;0;0;0;0
AF;27547;2019AF27547;ADD;Issued;21-Oct-2017;01-Jul-2019;1;0;0;0;0;0;0
AF;27549;2019AF27549;LOM;Issued;22-Oct-2017;07-Jun-2019;1;0;0;0;0;0;0
AF;27553;2019AF27553;ADD;Issued;19-Oct-2017;03-Jul-2019;1;0;0;0;0;0;0
AF;27561;2019AF27561;ADD;Issued;20-Oct-2017;03-Jul-2019;1;0;0;0;0;0;0
AF;27565;2019AF27565;YDE;Refused;01-Nov-2017;26-Jun-2019;0;0;6;1;0;0;0
AF;27566;2019AF27566;CSB;Issued;17-Nov-2017;26-Jun-2019;1;0;0;0;0;0;0
AF;27569;2019AF27569;CSB;Issued;21-Oct-2017;19-Jun-2019;1;0;0;0;0;0;0
AF;27586;2019AF27586;YDE;Issued;03-Nov-2017;26-Jun-2019;4;0;0;0;0;0;0
AF;27587;2019AF27587;KHT;Issued;05-Nov-2017;26-Jun-2019;4;0;0;0;0;0;0
AF;27591;2019AF27591;ABJ;Refused;27-Oct-2017;29-Jul-2019;0;0;0;1;0;0;0
