region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
EU;14981;2018EU14981;ANK;Issued;05-Nov-2016;06-Apr-2018;1;0;0;0;0;0;0
EU;14982;2018EU14982;PRI;Issued;22-Oct-2016;18-Apr-2018;1;0;0;0;0;0;0
EU;14983;2018EU14983;MTL;Issued;25-Oct-2016;05-Jun-2018;2;0;0;0;0;0;0
EU;14987;2018EU14987;BCH;Issued;19-Oct-2016;17-Apr-2018;2;0;0;0;0;0;0
EU;14988;2018EU14988;WRW;Issued;17-Oct-2016;11-Apr-2018;2;0;0;0;0;0;0
EU;14990;2018EU14990;BDP;Issued;26-Oct-2016;19-Apr-2018;1;0;0;0;0;0;0
EU;14991;2018EU14991;BLG;Issued;13-Oct-2016;26-Apr-2018;2;0;0;0;0;0;0
EU;14992;2018EU14992;KEV;Issued;23-Oct-2016;29-May-2018;4;0;0;0;0;0;0
EU;14993;2018EU14993;SKO;Issued;07-Nov-2016;17-Apr-2018;2;0;0;0;0;0;0
EU;14994;2018EU14994;WRW;Issued;01-Nov-2016;06-Apr-2018;3;0;0;0;0;0;0
EU;14997;2018EU14997;MOS;Issued;05-Oct-2016;26-Apr-2018;1;0;0;0;0;0;0
EU;15003;2018EU15003;CHS;Issued;31-Oct-2016;20-Apr-2018;3;0;0;0;0;0;0
EU;15004;2018EU15004;MOS;Issued;06-Oct-2016;26-Apr-2018;1;0;0;0;0;0;0
EU;15006;2018EU15006;YRV;Issued;02-Nov-2016;27-Jun-2018;1;0;0;0;0;0;0
EU;15007;2018EU15007;TIA;Issued;21-Oct-2016;19-Apr-2018;2;0;0;0;0;0;0
EU;15016;2018EU15016;YRV;Issued;31-Oct-2016;10-Apr-2018;1;0;0;0;0;0;0
EU;15018;2018EU15018;PRS;Ready;22-Oct-2016;12-Jul-2018;0;0;1;0;0;0;0
EU;15019;2018EU15019;KEV;Issued;14-Oct-2016;25-Apr-2018;1;0;0;0;0;0;0
EU;15028;2018EU15028;CHS;Issued;06-Nov-2016;28-Jun-2018;3;0;0;0;0;0;0
EU;15030;2018EU15030;KEV;Refused;09-Oct-2016;25-Apr-2018;0;0;1;1;0;0;0
EU;15033;2018EU15033;YRV;Issued;05-Nov-2016;12-Apr-2018;4;0;0;0;0;0;0
EU;15034;2018EU15034;MOS;Issued;30-Oct-2016;26-Apr-2018;5;0;0;0;0;0;0
EU;15036;2018EU15036;TIA;Issued;23-Oct-2016;19-Apr-2018;1;0;0;0;0;0;0
EU;15037;2018EU15037;TIA;Issued;23-Oct-2016;25-Apr-2018;2;0;0;0;0;0;0
