region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AS;6221;2018AS6221;KDU;Issued;28-Oct-2016;06-Jul-2018;1;0;0;0;0;0;0
AS;6228;2018AS6228;KDU;Issued;19-Oct-2016;03-Jul-2018;3;0;0;0;0;0;0
AS;6231;2018AS6231;KDU;Issued;08-Oct-2016;06-Jul-2018;1;0;0;0;0;0;0
AS;6233;2018AS6233;KDU;Refused;23-Oct-2016;02-Jul-2018;0;0;0;1;0;0;0
AS;6240;2018AS6240;KDU;Refused;16-Oct-2016;23-Jul-2018;0;0;0;3;0;0;0
AS;6243;2018AS6243;KDU;Issued;04-Nov-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6252;2018AS6252;KDU;Issued;26-Oct-2016;27-Jul-2018;1;0;0;0;0;0;0
AS;6270;2018AS6270;KDU;Issued;03-Nov-2016;27-Jul-2018;1;0;0;0;0;0;0
AS;6271;2018AS6271;KDU;Issued;01-Nov-2016;27-Jul-2018;2;0;0;0;0;0;0
AS;6272;2018AS6272;KDU;Issued;05-Oct-2016;27-Jul-2018;1;0;0;0;0;0;0
AS;6275;2018AS6275;KDU;Issued;13-Oct-2016;27-Jul-2018;1;0;0;0;0;0;0
AS;6276;2018AS6276;KDU;Issued;04-Nov-2016;31-Jul-2018;4;0;0;0;0;0;0
AS;6277;2018AS6277;KDU;Issued;16-Oct-2016;03-Jul-2018;2;0;0;0;0;0;0
AS;6278;2018AS6278;KDU;Issued;25-Oct-2016;06-Jul-2018;3;0;0;0;0;0;0
AS;6282;2018AS6282;KDU;Issued;05-Nov-2016;03-Jul-2018;2;0;0;0;0;0;0
AS;6284;2018AS6284;KDU;Issued;10-Oct-2016;03-Jul-2018;1;0;0;0;0;0;0
AS;6285;2018AS6285;KDU;Ready;20-Oct-2016;06-Jul-2018;0;0;1;0;0;0;0
AS;6289;2018AS6289;KDU;Issued;04-Nov-2016;11-Jul-2018;3;0;0;0;0;0;0
AS;6296;2018AS6296;KDU;Issued;08-Oct-2016;10-Jul-2018;4;0;0;0;0;0;0
AS;6301;2018AS6301;KDU;Issued;18-Oct-2016;10-Jul-2018;1;0;0;0;0;0;0
AS;6305;2018AS6305;KDU;Refused;21-Oct-2016;17-Jul-2018;0;0;0;2;0;0;0
AS;6309;2018AS6309;KDU;Issued;29-Oct-2016;12-Jul-2018;4;0;0;0;0;0;0
AS;6314;2018AS6314;KDU;Issued;04-Oct-2016;17-Jul-2018;1;0;0;0;0;0;0
AS;6315;2018AS6315;KDU;Issued;06-Oct-2016;17-Jul-2018;3;0;0;0;0;0;0
AS;6316;2018AS6316;KDU;Issued;25-Oct-2016;17-Jul-2018;4;0;0;0;0;0;0
AS;6317;2018AS6317;KDU;Issued;05-Nov-2016;31-Aug-2018;1;0;0;0;0;0;0
AS;6318;2018AS6318;KDU;Issued;31-Oct-2016;19-Jul-2018;4;0;0;0;0;0;0
AS;6319;2018AS6319;KDU;Issued;22-Oct-2016;31-Jul-2018;4;0;0;0;0;0;0
AS;6552;2018AS6552;ANK;Ready;06-Nov-2016;29-Sep-2018;0;0;3;0;0;0;0
AS;6809;2018AS6809;PHP;Issued;14-Oct-2016;13-Jul-2018;2;0;0;0;0;0;0
AS;7123;2018AS7123;DJI;Refused;18-Oct-2016;24-Jul-2018;0;0;1;1;0;0;0
